三思	-6.441405410178
张敬	-7.5448859829074
£	-6.5049102467448
问心无愧	-7.2410358832957
模棱两可	-5.694964632064
小有成就	-7.9081727174175
授精	-6.4035332534174
林祖涵	-7.1208667496446
上座率	-6.8241208279985
血债	-6.6346058160332
马思	-7.1869263183703
跟进	-6.2764543777558
岁尾	-7.8828052457292
主峰	-7.329593821939
征召	-6.3023736900486
煎	-6.8049092757954
王金龙	-7.7889863096983
太公	-7.5696263604856
雪冤	-8.2191110017417
纸张	-5.1345237256692
由小到大	-6.6297629759299
丝光	-7.4568365134569
蓄养	-7.2059495556837
各界别	-7.7160540129276
增收	-4.59060417969
拖尾	-7.9421192469452
装配线	-6.1162552924009
日志	-5.4747698666682
任命	-4.2412411324178
方国洪	-7.8501807704398
尸检	-6.5582455237378
电筒	-7.2251663288657
昆曲	-6.0794740644864
大锅饭	-4.8953767081015
丑角	-6.3687947238517
过窄	-6.8056822712209
初始	-4.8746975655971
禁得住	-7.9986006028976
贺龙	-5.3544447780276
张巨	-7.7578665091209
硬着头皮	-6.9605105532895
参保	-5.7983684186988
锥形	-7.0990435364614
本身	-3.3956199187813
独占	-4.9376720393345
剂型	-6.1329155001912
佳乐	-7.8279043757286
代步	-6.5717280316271
三步曲	-7.3627074778184
签字	-4.4948174833769
样	-3.5614127918074
赫德森	-7.3270163990512
弱化	-4.7566853573287
吉普车	-6.0807354211069
填平	-6.7884902565525
烟台	-5.059715042941
酿制	-7.2059495556837
何勇	-6.7618115034883
优劣	-5.7160959757744
刻上	-7.1925463110104
过道里	-7.8559330993289
杆子	-6.5886048966017
通透	-7.3759261563717
奕奕	-7.466176539711
卡多佐	-7.5434736418841
早间	-7.5756583252555
棍子	-5.6180543866365
胆小鬼	-6.91941935685
齐心	-5.3769243584139
肉欲	-6.3305427227636
比试	-6.8981662331812
悖	-5.0444206506667
其弟	-7.3409428662616
易于	-4.6475042845787
靠什么	-6.5908006841419
王永利	-7.8279043757286
押运	-6.2022061709457
莉	-5.5953847266919
莺	-6.0144484899935
检索	-4.3004243129682
镇镇	-7.2693457946571
后半部分	-6.8858963227063
哨所	-6.2713003862426
王一伦	-7.8279043757286
胶囊	-6.3756386393259
撒开	-7.3160210147498
本主	-6.8772961509444
磁钢	-7.5268743800647
袁	-5.2357553874099
脚注	-5.9587460227487
给他留	-6.9601423510784
陈锡	-7.3126930714008
收工	-6.8679690664911
象以往那样	-7.6393274051249
本轮	-6.7884902565525
杨一辰	-7.8279043757286
执笔人	-7.2445638838661
尔德尼	-7.0570523640865
刑事侦查	-6.8339173595112
掉价	-7.64285827402
后	-2.6927263882833
发落	-7.2815159635332
太浅	-7.490445114438
大金	-7.2746283295915
花了不少钱	-8.0026405806993
姑苏	-7.6536264574364
瓜果	-6.5025940040176
面面观	-6.3006773828386
分期	-4.7109730236513
男婚女嫁	-7.9214346480853
规整	-6.386307419015
够强	-7.2932437999002
略偏	-8.2466945233738
怨声	-7.5255193259797
出游	-6.0431979513393
泌乳	-7.3768859235732
上不起	-7.5651567380304
通货紧缩	-6.0453421786051
一千零一夜	-7.1622061504052
进发	-5.5847267548175
解聘	-5.586217842805
可不可以	-6.5952258481528
端对端	-7.6022720783822
合拍	-5.543515945355
扁舟	-7.6740895113841
上等	-6.3278738415448
安琪儿	-7.3935351014299
硬要	-6.4571831633212
小会议室	-7.6375726775583
陶铸	-5.8080873380646
党羽	-6.71354363321
倒运	-7.1098180809455
布鲁塞尔	-5.2380454944859
批发价	-6.6864546023282
汇源	-6.7098050636506
核果	-7.9248143887367
心意	-5.7582825221735
古琴	-6.4487122064015
编组站	-6.7569434599277
继续	-3.1978874695256
闲逸	-7.8388997600301
足浴	-7.7719529703995
反手	-7.5848663270423
刘浩	-7.7309943627206
修院	-6.7816043560757
演练	-5.3935750383909
联姻	-5.7706425210988
领导职数	-7.1919182639278
难测	-7.3118650549786
缺货	-6.7415445450539
黑狗	-7.931653813267
剑英	-7.1540774067554
纯氧	-7.8361247059753
拜祭	-8.2466945233738
加沙	-5.6645379822168
哨兵	-6.1689395330642
雄踞	-7.8119162703445
运往	-5.3110468708584
单模	-6.9926102392084
摊到	-7.4488255844159
阿尤布	-7.4087750679867
棉铃虫	-7.1604514228387
沃罗涅	-7.232683808931
阿盟	-6.7855257775888
辅政	-7.7036447549458
脾胃	-6.9698185495648
明耀	-7.9751195070481
来福枪	-7.7743457835154
江户时代	-7.1563844213804
闭路电视	-6.7223941909587
容量	-4.3881494371426
堰	-6.1762024529785
友	-4.5858352633897
连呼	-7.9638384966384
海沧	-6.5611730338584
新市	-7.1000582436564
地价	-4.998693101387
曾把	-6.2016281819011
气贯长虹	-7.8953037912282
责任	-3.0429667397222
无绳	-6.5095801248782
排污权交易	-7.1124233346004
米高扬	-7.0875416862344
居留	-5.0757838717497
改版	-5.513181532098
亲口	-6.4944571012319
矿产品	-5.9341079491472
任弼时	-5.8857102363726
下雨	-6.4317050286329
西瓜	-5.9201907802357
警民	-6.9023344661853
博彩	-5.7800213378461
近五	-6.7578665091209
王曙光	-7.3866020890355
草菅人命	-7.8617626429896
摇滚乐	-5.8992525290749
职别	-7.7889863096983
掏	-6.5914300965447
再唱	-7.9214346480853
流毒	-5.4025943703482
王正萍	-8.1807660096655
合约	-4.8015831010942
恐惧	-4.6869330600725
棘	-6.088876229026
摇旗	-7.207247895909
筑牢	-7.3236034582498
女蜗	-6.6896016775624
金光大道	-7.4087750679867
敲掉	-8.0543007530957
买药	-7.4709229747355
陈迹	-5.9747387139663
死谷	-8.2191110017417
中生代	-6.3293353902254
缺油	-8.0234241866226
弹起	-7.8225093438419
领悟	-5.15668523543
小	-3.1245778469791
最主要	-5.3115838886344
因私	-6.8116547259332
房门	-6.9410612817888
李军	-7.110337882901
地狱般	-7.6323506369035
知晓	-5.3473136129985
万维	-7.5696263604856
敦请	-6.8975285025499
来回	-5.7052789788192
牢度	-7.5161505146729
睡梦	-6.5023374046116
录像片	-6.0431533923199
弗农	-7.0995505937074
麦肯	-7.6271906417646
不良	-4.1013737844555
善德	-7.6137230670648
大中	-5.4624163908377
耗力	-7.7016105850354
疑窦	-7.3655063778297
过时	-4.7306492357773
强酸	-7.6591123554145
说长道短	-7.3061127260895
潭	-5.3978192373052
班组	-4.7477854332851
川	-4.7071495261774
多端	-5.8833291790995
认	-3.6790076384386
张小明	-7.737558132223
太史	-6.9906316732263
计算器	-6.3270163990512
收款	-5.7003541678519
不了了之	-6.705483689868
供词	-6.3412083004036
蓝宝石	-6.9386026732223
一九○七	-7.5505817298823
段距离	-7.5636770279724
崇	-5.2973845193969
将军	-4.7265633541706
八层	-7.5043944575132
沈振	-7.8501807704398
精采	-5.8269824791232
锻	-5.7909512776316
难关	-5.3071834542595
传布	-5.8863929430942
玛丽亚	-6.0282192848195
阿森	-6.9351143453765
土壤微生物	-7.2560500272552
支流	-5.4559710973979
蒙巴顿	-7.2285672427361
防扩散	-6.7338264912747
愚味	-5.8835451002214
渔村	-6.1660325582583
注音	-5.7767036010195
入仕	-7.2753882501387
众望	-6.7608800404355
财务处	-6.7546443837173
民族自治	-5.8497809464656
迪士尼	-6.5268743800647
光谷	-7.4387382913641
海韵	-7.8617626429896
差派	-7.7266729889379
大春	-7.4916948835937
干燥剂	-7.9421192469452
入射	-6.5181411727735
管理学系	-7.3471789967401
ů	-8.0108350593146
江西	-4.3687475717446
桂花	-6.8150671510235
购票	-6.8287194422461
体味	-5.9300025014604
抢着	-6.8899478973113
然则	-6.2452019788854
张树森	-7.6446345320458
塞哥	-7.8501807704398
韩非	-6.2615405489535
下体	-7.4245693351699
集散地	-5.5307459492052
分流	-4.7678466471198
扬威	-7.3807463443864
刻刀	-7.6915802435444
偏爱	-5.295691610436
克林顿	-4.5956152038633
鬼混	-7.2046550853307
校区	-5.887730431186
凤毛麟角	-6.0546666288393
刮板	-7.3126930714008
九族	-7.4830210963588
